월별,시간별,항목,2021 년
4월,20시,의료/ 정밀/ 광학기기 및 시계 제조업,986
4월,20시,전기장비 제조업,926
4월,20시,기타 기계 및 장비 제조업,989
4월,20시,자동차 및 트레일러 제조업,1002
4월,20시,기타 운송장비 제조업,881
4월,20시,가구 제조업,961
4월,20시,기타 제품 제조업,960
4월,20시,산업용 기계 및 장비 수리업,970
4월,20시,전기/ 가스/ 증기 및 공기조절 공급업,1003
4월,20시,수도사업,1094
4월,20시,하수/ 폐수 및 분뇨 처리업,1042
4월,20시,폐기물 수집운반/ 처리 및 원료재생업,848
4월,20시,환경 정화 및 복원업,1223
4월,20시,종합 건설업,1143
4월,20시,전문직별 공사업,943
4월,20시,자동차 및 부품 판매업,1020
4월,20시,도매 및 상품중개업,1010
4월,20시,소매업; 자동차 제외,1283
4월,20시,육상운송 및 파이프라인 운송업,1343
4월,20시,수상 운송업,946
4월,20시,항공 운송업,1070
4월,20시,창고 및 운송관련 서비스업,1045
4월,20시,숙박업,1132
4월,20시,음식점 및 주점업,1492
4월,20시,출판업,1033
4월,20시,영상/ 오디오 기록물 제작 및 배급업,1281
4월,20시,방송업,1032
4월,20시,통신업,1003
4월,20시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1015
4월,20시,정보서비스업,1023
4월,20시,금융업,924
4월,20시,보험 및 연금업,957
4월,20시,금융 및 보험 관련 서비스업,969
4월,20시,부동산업,1182
4월,20시,연구개발업,977
4월,20시,전문서비스업,1030
4월,20시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1032
4월,20시,기타 전문/ 과학 및 기술 서비스업,976
4월,20시,사업시설 관리 및 조경 서비스업,1022
4월,20시,사업지원 서비스업,1065
4월,20시,임대업;부동산 제외,1085
4월,20시,공공행정/ 국방 및 사회보장 행정,1010
4월,20시,교육 서비스업,853
4월,20시,보건업,895
4월,20시,사회복지 서비스업,756
4월,20시,창작/ 예술 및 여가관련 서비스업,1032
4월,20시,스포츠 및 오락관련 서비스업,1568
4월,20시,협회 및 단체,1099
4월,20시,개인 및 소비용품 수리업,864
4월,20시,기타 개인 서비스업,1041
4월,20시,가구내 고용활동,1139
4월,20시,국제 및 외국기관,1013
4월,21시,농업,953
4월,21시,임업,927
4월,21시,어업,1001
4월,21시,석탄/ 원유 및 천연가스 광업,1246
4월,21시,금속 광업,784
4월,21시,비금속광물 광업;연료용 제외,679
4월,21시,광업 지원 서비스업,944
4월,21시,식료품 제조업,887
4월,21시,음료 제조업,974
4월,21시,담배 제조업,1001
4월,21시,섬유제품 제조업; 의복제외,950
4월,21시,의복/ 의복액세서리 및 모피제품 제조업,836
4월,21시,가죽/ 가방 및 신발 제조업,754
4월,21시,목재 및 나무제품 제조업;가구제외,851
4월,21시,펄프/ 종이 및 종이제품 제조업,971
4월,21시,인쇄 및 기록매체 복제업,860
4월,21시,코크스/ 연탄 및 석유정제품 제조업,1002
4월,21시,화학물질 및 화학제품 제조업;의약품 제외,980
4월,21시,의료용 물질 및 의약품 제조업,906
4월,21시,고무제품 및 플라스틱제품 제조업,939
4월,21시,비금속 광물제품 제조업,909
4월,21시,1차 금속 제조업,926
4월,21시,금속가공제품 제조업;기계 및 가구 제외,876
4월,21시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,986
4월,21시,의료/ 정밀/ 광학기기 및 시계 제조업,964
4월,21시,전기장비 제조업,897
4월,21시,기타 기계 및 장비 제조업,883
4월,21시,자동차 및 트레일러 제조업,973
4월,21시,기타 운송장비 제조업,869
4월,21시,가구 제조업,804
4월,21시,기타 제품 제조업,860
4월,21시,산업용 기계 및 장비 수리업,855
4월,21시,전기/ 가스/ 증기 및 공기조절 공급업,1022
4월,21시,수도사업,1094
4월,21시,하수/ 폐수 및 분뇨 처리업,1040
4월,21시,폐기물 수집운반/ 처리 및 원료재생업,814
4월,21시,환경 정화 및 복원업,1106
4월,21시,종합 건설업,1121
4월,21시,전문직별 공사업,892
4월,21시,자동차 및 부품 판매업,825
4월,21시,도매 및 상품중개업,921
4월,21시,소매업; 자동차 제외,1150
4월,21시,육상운송 및 파이프라인 운송업,1255
4월,21시,수상 운송업,973
4월,21시,항공 운송업,977
4월,21시,창고 및 운송관련 서비스업,996
4월,21시,숙박업,1129
4월,21시,음식점 및 주점업,1402
4월,21시,출판업,996
4월,21시,영상/ 오디오 기록물 제작 및 배급업,1205
4월,21시,방송업,1002
4월,21시,통신업,990
4월,21시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1012
4월,21시,정보서비스업,1013
4월,21시,금융업,845
4월,21시,보험 및 연금업,872
4월,21시,금융 및 보험 관련 서비스업,901
4월,21시,부동산업,1104
4월,21시,연구개발업,944
4월,21시,전문서비스업,965
4월,21시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,993
4월,21시,기타 전문/ 과학 및 기술 서비스업,906
4월,21시,사업시설 관리 및 조경 서비스업,982
4월,21시,사업지원 서비스업,982
4월,21시,임대업;부동산 제외,962
4월,21시,공공행정/ 국방 및 사회보장 행정,970
4월,21시,교육 서비스업,808
4월,21시,보건업,845
4월,21시,사회복지 서비스업,719
4월,21시,창작/ 예술 및 여가관련 서비스업,964
4월,21시,스포츠 및 오락관련 서비스업,1470
4월,21시,협회 및 단체,1055
4월,21시,개인 및 소비용품 수리업,724
4월,21시,기타 개인 서비스업,911
4월,21시,가구내 고용활동,1052
4월,21시,국제 및 외국기관,992
4월,22시,농업,965
4월,22시,임업,917
4월,22시,어업,1000
4월,22시,석탄/ 원유 및 천연가스 광업,1274
4월,22시,금속 광업,749
4월,22시,비금속광물 광업;연료용 제외,593
4월,22시,광업 지원 서비스업,884
4월,22시,식료품 제조업,852
4월,22시,음료 제조업,945
4월,22시,담배 제조업,959
4월,22시,섬유제품 제조업; 의복제외,930
4월,22시,의복/ 의복액세서리 및 모피제품 제조업,710
4월,22시,가죽/ 가방 및 신발 제조업,667
4월,22시,목재 및 나무제품 제조업;가구제외,789
4월,22시,펄프/ 종이 및 종이제품 제조업,950
4월,22시,인쇄 및 기록매체 복제업,781
4월,22시,코크스/ 연탄 및 석유정제품 제조업,1000
4월,22시,화학물질 및 화학제품 제조업;의약품 제외,969
4월,22시,의료용 물질 및 의약품 제조업,870
4월,22시,고무제품 및 플라스틱제품 제조업,896
4월,22시,비금속 광물제품 제조업,890
4월,22시,1차 금속 제조업,923
4월,22시,금속가공제품 제조업;기계 및 가구 제외,822
4월,22시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,979
4월,22시,의료/ 정밀/ 광학기기 및 시계 제조업,980
4월,22시,전기장비 제조업,878
4월,22시,기타 기계 및 장비 제조업,814
4월,22시,자동차 및 트레일러 제조업,984
4월,22시,기타 운송장비 제조업,822
4월,22시,가구 제조업,651
4월,22시,기타 제품 제조업,787
4월,22시,산업용 기계 및 장비 수리업,771
4월,22시,전기/ 가스/ 증기 및 공기조절 공급업,1021
4월,22시,수도사업,1084
4월,22시,하수/ 폐수 및 분뇨 처리업,1032
4월,22시,폐기물 수집운반/ 처리 및 원료재생업,780
4월,22시,환경 정화 및 복원업,1188
4월,22시,종합 건설업,1070
4월,22시,전문직별 공사업,829
4월,22시,자동차 및 부품 판매업,710
4월,22시,도매 및 상품중개업,830
4월,22시,소매업; 자동차 제외,989
4월,22시,육상운송 및 파이프라인 운송업,1150
4월,22시,수상 운송업,949
4월,22시,항공 운송업,884
4월,22시,창고 및 운송관련 서비스업,939
4월,22시,숙박업,1113
4월,22시,음식점 및 주점업,1194
4월,22시,출판업,990
4월,22시,영상/ 오디오 기록물 제작 및 배급업,1061
4월,22시,방송업,962
4월,22시,통신업,980
4월,22시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1005
4월,22시,정보서비스업,1004
4월,22시,금융업,765
4월,22시,보험 및 연금업,796
4월,22시,금융 및 보험 관련 서비스업,842
4월,22시,부동산업,990
4월,22시,연구개발업,914
4월,22시,전문서비스업,901
4월,22시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,932
4월,22시,기타 전문/ 과학 및 기술 서비스업,851
4월,22시,사업시설 관리 및 조경 서비스업,924
4월,22시,사업지원 서비스업,896
4월,22시,임대업;부동산 제외,839
4월,22시,공공행정/ 국방 및 사회보장 행정,915
4월,22시,교육 서비스업,762
4월,22시,보건업,804
4월,22시,사회복지 서비스업,726
4월,22시,창작/ 예술 및 여가관련 서비스업,883
4월,22시,스포츠 및 오락관련 서비스업,1284
4월,22시,협회 및 단체,969
4월,22시,개인 및 소비용품 수리업,622
4월,22시,기타 개인 서비스업,782
4월,22시,가구내 고용활동,995
4월,22시,국제 및 외국기관,961
4월,23시,농업,972
4월,23시,임업,871
4월,23시,어업,997
4월,23시,석탄/ 원유 및 천연가스 광업,1126
4월,23시,금속 광업,725
4월,23시,비금속광물 광업;연료용 제외,553
4월,23시,광업 지원 서비스업,856
4월,23시,식료품 제조업,826
4월,23시,음료 제조업,932
4월,23시,담배 제조업,882
4월,23시,섬유제품 제조업; 의복제외,913
4월,23시,의복/ 의복액세서리 및 모피제품 제조업,622
4월,23시,가죽/ 가방 및 신발 제조업,622
4월,23시,목재 및 나무제품 제조업;가구제외,766
4월,23시,펄프/ 종이 및 종이제품 제조업,942
4월,23시,인쇄 및 기록매체 복제업,719
4월,23시,코크스/ 연탄 및 석유정제품 제조업,999
4월,23시,화학물질 및 화학제품 제조업;의약품 제외,961
4월,23시,의료용 물질 및 의약품 제조업,849
4월,23시,고무제품 및 플라스틱제품 제조업,876
4월,23시,비금속 광물제품 제조업,869
4월,23시,1차 금속 제조업,925
4월,23시,금속가공제품 제조업;기계 및 가구 제외,783
4월,23시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,975
4월,23시,의료/ 정밀/ 광학기기 및 시계 제조업,973
4월,23시,전기장비 제조업,891
4월,23시,기타 기계 및 장비 제조업,775
4월,23시,자동차 및 트레일러 제조업,954
4월,23시,기타 운송장비 제조업,781
4월,23시,가구 제조업,575
4월,23시,기타 제품 제조업,746
4월,23시,산업용 기계 및 장비 수리업,718
4월,23시,전기/ 가스/ 증기 및 공기조절 공급업,1012
4월,23시,수도사업,1041
4월,23시,하수/ 폐수 및 분뇨 처리업,1018
4월,23시,폐기물 수집운반/ 처리 및 원료재생업,766
4월,23시,환경 정화 및 복원업,1074
4월,23시,종합 건설업,991
4월,23시,전문직별 공사업,788
4월,23시,자동차 및 부품 판매업,619
4월,23시,도매 및 상품중개업,753
4월,23시,소매업; 자동차 제외,827
4월,23시,육상운송 및 파이프라인 운송업,1070
4월,23시,수상 운송업,935
4월,23시,항공 운송업,822
4월,23시,창고 및 운송관련 서비스업,887
4월,23시,숙박업,1097
4월,23시,음식점 및 주점업,956
4월,23시,출판업,946
4월,23시,영상/ 오디오 기록물 제작 및 배급업,861
4월,23시,방송업,930
4월,23시,통신업,970
4월,23시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,997
4월,23시,정보서비스업,981
4월,23시,금융업,688
4월,23시,보험 및 연금업,706
4월,23시,금융 및 보험 관련 서비스업,772
4월,23시,부동산업,848
4월,23시,연구개발업,880
4월,23시,전문서비스업,820
4월,23시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,865
4월,23시,기타 전문/ 과학 및 기술 서비스업,801
4월,23시,사업시설 관리 및 조경 서비스업,839
4월,23시,사업지원 서비스업,802
4월,23시,임대업;부동산 제외,728
4월,23시,공공행정/ 국방 및 사회보장 행정,848
4월,23시,교육 서비스업,726
4월,23시,보건업,778
4월,23시,사회복지 서비스업,899
4월,23시,창작/ 예술 및 여가관련 서비스업,790
4월,23시,스포츠 및 오락관련 서비스업,1002
4월,23시,협회 및 단체,952
4월,23시,개인 및 소비용품 수리업,535
4월,23시,기타 개인 서비스업,676
4월,23시,가구내 고용활동,906
4월,23시,국제 및 외국기관,922
4월,24시,농업,992
4월,24시,임업,897
4월,24시,어업,996
4월,24시,석탄/ 원유 및 천연가스 광업,783
4월,24시,금속 광업,778
4월,24시,비금속광물 광업;연료용 제외,584
4월,24시,광업 지원 서비스업,843
4월,24시,식료품 제조업,822
4월,24시,음료 제조업,912
4월,24시,담배 제조업,878
4월,24시,섬유제품 제조업; 의복제외,909
4월,24시,의복/ 의복액세서리 및 모피제품 제조업,551
4월,24시,가죽/ 가방 및 신발 제조업,588
4월,24시,목재 및 나무제품 제조업;가구제외,744
4월,24시,펄프/ 종이 및 종이제품 제조업,953
4월,24시,인쇄 및 기록매체 복제업,688
4월,24시,코크스/ 연탄 및 석유정제품 제조업,997
4월,24시,화학물질 및 화학제품 제조업;의약품 제외,959
4월,24시,의료용 물질 및 의약품 제조업,842
4월,24시,고무제품 및 플라스틱제품 제조업,880
4월,24시,비금속 광물제품 제조업,902
4월,24시,1차 금속 제조업,1042
4월,24시,금속가공제품 제조업;기계 및 가구 제외,775
4월,24시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,974
4월,24시,의료/ 정밀/ 광학기기 및 시계 제조업,1002
4월,24시,전기장비 제조업,919
4월,24시,기타 기계 및 장비 제조업,759
4월,24시,자동차 및 트레일러 제조업,927
4월,24시,기타 운송장비 제조업,786
4월,24시,가구 제조업,542
4월,24시,기타 제품 제조업,725
4월,24시,산업용 기계 및 장비 수리업,689
4월,24시,전기/ 가스/ 증기 및 공기조절 공급업,1026
4월,24시,수도사업,992
4월,24시,하수/ 폐수 및 분뇨 처리업,1002
4월,24시,폐기물 수집운반/ 처리 및 원료재생업,749
4월,24시,환경 정화 및 복원업,897
4월,24시,종합 건설업,904
4월,24시,전문직별 공사업,864
4월,24시,자동차 및 부품 판매업,553
4월,24시,도매 및 상품중개업,713
4월,24시,소매업; 자동차 제외,702
4월,24시,육상운송 및 파이프라인 운송업,884
4월,24시,수상 운송업,885
4월,24시,항공 운송업,765
4월,24시,창고 및 운송관련 서비스업,863
4월,24시,숙박업,1096
4월,24시,음식점 및 주점업,817
4월,24시,출판업,936
4월,24시,영상/ 오디오 기록물 제작 및 배급업,718
4월,24시,방송업,905
4월,24시,통신업,961
4월,24시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,996
4월,24시,정보서비스업,987
4월,24시,금융업,637
4월,24시,보험 및 연금업,641
4월,24시,금융 및 보험 관련 서비스업,730
4월,24시,부동산업,757
4월,24시,연구개발업,879
4월,24시,전문서비스업,767
4월,24시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,807
4월,24시,기타 전문/ 과학 및 기술 서비스업,769
4월,24시,사업시설 관리 및 조경 서비스업,797
