월별,시간별,항목,2020 년
4월,8시,사회복지 서비스업,1159
4월,8시,창작/ 예술 및 여가관련 서비스업,922
4월,8시,스포츠 및 오락관련 서비스업,973
4월,8시,협회 및 단체,973
4월,8시,개인 및 소비용품 수리업,836
4월,8시,기타 개인 서비스업,1178
4월,8시,가구내 고용활동,1341
4월,8시,국제 및 외국기관,1027
4월,9시,농업,949
4월,9시,임업,972
4월,9시,어업,1026
4월,9시,석탄/ 원유 및 천연가스 광업,735
4월,9시,금속 광업,1270
4월,9시,비금속광물 광업;연료용 제외,1636
4월,9시,광업 지원 서비스업,1391
4월,9시,식료품 제조업,1161
4월,9시,음료 제조업,1128
4월,9시,담배 제조업,1277
4월,9시,섬유제품 제조업; 의복제외,1112
4월,9시,의복/ 의복액세서리 및 모피제품 제조업,1350
4월,9시,가죽/ 가방 및 신발 제조업,1398
4월,9시,목재 및 나무제품 제조업;가구제외,1309
4월,9시,펄프/ 종이 및 종이제품 제조업,1056
4월,9시,인쇄 및 기록매체 복제업,1236
4월,9시,코크스/ 연탄 및 석유정제품 제조업,998
4월,9시,화학물질 및 화학제품 제조업;의약품 제외,1047
4월,9시,의료용 물질 및 의약품 제조업,1126
4월,9시,고무제품 및 플라스틱제품 제조업,1186
4월,9시,비금속 광물제품 제조업,1221
4월,9시,1차 금속 제조업,1137
4월,9시,금속가공제품 제조업;기계 및 가구 제외,1314
4월,9시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1030
4월,9시,의료/ 정밀/ 광학기기 및 시계 제조업,1030
4월,9시,전기장비 제조업,1123
4월,9시,기타 기계 및 장비 제조업,1300
4월,9시,자동차 및 트레일러 제조업,1255
4월,9시,기타 운송장비 제조업,1352
4월,9시,가구 제조업,1245
4월,9시,기타 제품 제조업,1306
4월,9시,전기/ 가스/ 증기 및 공기조절 공급업,984
4월,9시,수도사업,1086
4월,9시,하수/ 폐수 및 분뇨 처리업,1001
4월,9시,폐기물 수집운반/ 처리 및 원료재생업,1415
4월,9시,환경 정화 및 복원업,1106
4월,9시,종합 건설업,1190
4월,9시,전문직별 공사업,1277
4월,9시,자동차 및 부품 판매업,1363
4월,9시,도매 및 상품중개업,1132
4월,9시,소매업; 자동차 제외,907
4월,9시,육상운송 및 파이프라인 운송업,1387
4월,9시,수상 운송업,1223
4월,9시,항공 운송업,1218
4월,9시,창고 및 운송관련 서비스업,1085
4월,9시,숙박업,975
4월,9시,음식점 및 주점업,885
4월,9시,출판업,1032
4월,9시,영상/ 오디오 기록물 제작 및 배급업,888
4월,9시,방송업,1065
4월,9시,통신업,1037
4월,9시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1030
4월,9시,정보서비스업,1032
4월,9시,금융업,1313
4월,9시,보험 및 연금업,1329
4월,9시,금융 및 보험 관련 서비스업,1231
4월,9시,부동산업,1047
4월,9시,연구개발업,1080
4월,9시,전문서비스업,1166
4월,9시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1165
4월,9시,기타 전문/ 과학 및 기술 서비스업,1158
4월,9시,사업시설 관리 및 조경 서비스업,1123
4월,9시,사업지원 서비스업,1157
4월,9시,임대업;부동산 제외,217
4월,9시,공공행정/ 국방 및 사회보장 행정,1236
4월,9시,교육 서비스업,1270
4월,9시,보건업,1238
4월,9시,사회복지 서비스업,1172
4월,9시,창작/ 예술 및 여가관련 서비스업,1124
4월,9시,스포츠 및 오락관련 서비스업,1021
4월,9시,협회 및 단체,1024
4월,9시,개인 및 소비용품 수리업,1471
4월,9시,기타 개인 서비스업,1243
4월,9시,가구내 고용활동,1585
4월,9시,국제 및 외국기관,1077
4월,10시,농업,922
4월,10시,임업,1070
4월,10시,어업,1028
4월,10시,석탄/ 원유 및 천연가스 광업,1276
4월,10시,금속 광업,1357
4월,10시,비금속광물 광업;연료용 제외,1687
4월,10시,광업 지원 서비스업,1401
4월,10시,식료품 제조업,1269
4월,10시,음료 제조업,1194
4월,10시,담배 제조업,1334
4월,10시,섬유제품 제조업; 의복제외,1153
4월,10시,의복/ 의복액세서리 및 모피제품 제조업,1550
4월,10시,가죽/ 가방 및 신발 제조업,1497
4월,10시,목재 및 나무제품 제조업;가구제외,1388
4월,10시,펄프/ 종이 및 종이제품 제조업,1077
4월,10시,인쇄 및 기록매체 복제업,1527
4월,10시,코크스/ 연탄 및 석유정제품 제조업,1000
4월,10시,화학물질 및 화학제품 제조업;의약품 제외,1070
4월,10시,의료용 물질 및 의약품 제조업,1218
4월,10시,고무제품 및 플라스틱제품 제조업,1269
4월,10시,비금속 광물제품 제조업,1195
4월,10시,1차 금속 제조업,979
4월,10시,금속가공제품 제조업;기계 및 가구 제외,1443
4월,10시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1047
4월,10시,의료/ 정밀/ 광학기기 및 시계 제조업,1053
4월,10시,전기장비 제조업,1169
4월,10시,기타 기계 및 장비 제조업,1447
4월,10시,자동차 및 트레일러 제조업,1310
4월,10시,기타 운송장비 제조업,1465
4월,10시,가구 제조업,1395
4월,10시,기타 제품 제조업,1465
4월,10시,전기/ 가스/ 증기 및 공기조절 공급업,991
4월,10시,수도사업,1063
4월,10시,하수/ 폐수 및 분뇨 처리업,1024
4월,10시,폐기물 수집운반/ 처리 및 원료재생업,1441
4월,10시,환경 정화 및 복원업,1152
4월,10시,종합 건설업,1232
4월,10시,전문직별 공사업,1233
4월,10시,자동차 및 부품 판매업,1640
4월,10시,도매 및 상품중개업,1269
4월,10시,소매업; 자동차 제외,1125
4월,10시,육상운송 및 파이프라인 운송업,1311
4월,10시,수상 운송업,1311
4월,10시,항공 운송업,1392
4월,10시,창고 및 운송관련 서비스업,1178
4월,10시,숙박업,994
4월,10시,음식점 및 주점업,1054
4월,10시,출판업,1072
4월,10시,영상/ 오디오 기록물 제작 및 배급업,1053
4월,10시,방송업,1078
4월,10시,통신업,1057
4월,10시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1064
4월,10시,정보서비스업,1063
4월,10시,금융업,1397
4월,10시,보험 및 연금업,1405
4월,10시,금융 및 보험 관련 서비스업,1310
4월,10시,부동산업,1230
4월,10시,연구개발업,1161
4월,10시,전문서비스업,1387
4월,10시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1243
4월,10시,기타 전문/ 과학 및 기술 서비스업,1262
4월,10시,사업시설 관리 및 조경 서비스업,1302
4월,10시,사업지원 서비스업,1272
4월,10시,임대업;부동산 제외,225
4월,10시,공공행정/ 국방 및 사회보장 행정,1290
4월,10시,교육 서비스업,1590
4월,10시,보건업,1292
4월,10시,사회복지 서비스업,1078
4월,10시,창작/ 예술 및 여가관련 서비스업,1338
4월,10시,스포츠 및 오락관련 서비스업,1072
4월,10시,협회 및 단체,1101
4월,10시,개인 및 소비용품 수리업,1880
4월,10시,기타 개인 서비스업,1273
4월,10시,가구내 고용활동,1531
4월,10시,국제 및 외국기관,1087
4월,11시,농업,904
4월,11시,임업,1084
4월,11시,어업,1025
4월,11시,석탄/ 원유 및 천연가스 광업,1424
4월,11시,금속 광업,1480
4월,11시,비금속광물 광업;연료용 제외,1777
4월,11시,광업 지원 서비스업,1418
4월,11시,식료품 제조업,1282
4월,11시,음료 제조업,1194
4월,11시,담배 제조업,1332
4월,11시,섬유제품 제조업; 의복제외,1129
4월,11시,의복/ 의복액세서리 및 모피제품 제조업,1555
4월,11시,가죽/ 가방 및 신발 제조업,1496
4월,11시,목재 및 나무제품 제조업;가구제외,1334
4월,11시,펄프/ 종이 및 종이제품 제조업,1059
4월,11시,인쇄 및 기록매체 복제업,1560
4월,11시,코크스/ 연탄 및 석유정제품 제조업,1000
4월,11시,화학물질 및 화학제품 제조업;의약품 제외,1065
4월,11시,의료용 물질 및 의약품 제조업,1225
4월,11시,고무제품 및 플라스틱제품 제조업,1258
4월,11시,비금속 광물제품 제조업,1115
4월,11시,1차 금속 제조업,914
4월,11시,금속가공제품 제조업;기계 및 가구 제외,1420
4월,11시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1046
4월,11시,의료/ 정밀/ 광학기기 및 시계 제조업,1013
4월,11시,전기장비 제조업,1166
4월,11시,기타 기계 및 장비 제조업,1439
4월,11시,자동차 및 트레일러 제조업,1282
4월,11시,기타 운송장비 제조업,1400
4월,11시,가구 제조업,1380
4월,11시,기타 제품 제조업,1467
4월,11시,전기/ 가스/ 증기 및 공기조절 공급업,1014
4월,11시,수도사업,1022
4월,11시,하수/ 폐수 및 분뇨 처리업,1026
4월,11시,폐기물 수집운반/ 처리 및 원료재생업,1428
4월,11시,환경 정화 및 복원업,1116
4월,11시,종합 건설업,1236
4월,11시,전문직별 공사업,1275
4월,11시,자동차 및 부품 판매업,1672
4월,11시,도매 및 상품중개업,1343
4월,11시,소매업; 자동차 제외,1338
4월,11시,육상운송 및 파이프라인 운송업,1226
4월,11시,수상 운송업,1312
4월,11시,항공 운송업,1431
4월,11시,창고 및 운송관련 서비스업,1211
4월,11시,숙박업,1023
4월,11시,음식점 및 주점업,1191
4월,11시,출판업,1092
4월,11시,영상/ 오디오 기록물 제작 및 배급업,1157
4월,11시,방송업,1109
4월,11시,통신업,1062
4월,11시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1071
4월,11시,정보서비스업,1068
4월,11시,금융업,1396
4월,11시,보험 및 연금업,1400
4월,11시,금융 및 보험 관련 서비스업,1320
4월,11시,부동산업,1327
4월,11시,연구개발업,1174
4월,11시,전문서비스업,1376
4월,11시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1268
4월,11시,기타 전문/ 과학 및 기술 서비스업,1300
4월,11시,사업시설 관리 및 조경 서비스업,1336
4월,11시,사업지원 서비스업,1296
4월,11시,임대업;부동산 제외,441
4월,11시,공공행정/ 국방 및 사회보장 행정,1257
4월,11시,교육 서비스업,1576
4월,11시,보건업,1276
4월,11시,사회복지 서비스업,1043
4월,11시,창작/ 예술 및 여가관련 서비스업,1343
4월,11시,스포츠 및 오락관련 서비스업,1108
4월,11시,협회 및 단체,1137
4월,11시,개인 및 소비용품 수리업,1937
4월,11시,기타 개인 서비스업,1280
4월,11시,가구내 고용활동,1592
4월,11시,국제 및 외국기관,1090
4월,12시,농업,887
4월,12시,임업,1071
4월,12시,어업,1014
4월,12시,석탄/ 원유 및 천연가스 광업,1329
4월,12시,금속 광업,1421
4월,12시,비금속광물 광업;연료용 제외,1613
4월,12시,광업 지원 서비스업,1371
4월,12시,식료품 제조업,1276
4월,12시,음료 제조업,1173
4월,12시,담배 제조업,1248
4월,12시,섬유제품 제조업; 의복제외,1122
4월,12시,의복/ 의복액세서리 및 모피제품 제조업,1525
4월,12시,가죽/ 가방 및 신발 제조업,1438
4월,12시,목재 및 나무제품 제조업;가구제외,1295
4월,12시,펄프/ 종이 및 종이제품 제조업,1050
4월,12시,인쇄 및 기록매체 복제업,1507
4월,12시,코크스/ 연탄 및 석유정제품 제조업,999
4월,12시,화학물질 및 화학제품 제조업;의약품 제외,1061
4월,12시,의료용 물질 및 의약품 제조업,1229
4월,12시,고무제품 및 플라스틱제품 제조업,1230
4월,12시,비금속 광물제품 제조업,1086
4월,12시,1차 금속 제조업,888
4월,12시,금속가공제품 제조업;기계 및 가구 제외,1376
4월,12시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1044
4월,12시,의료/ 정밀/ 광학기기 및 시계 제조업,1006
4월,12시,전기장비 제조업,1154
4월,12시,기타 기계 및 장비 제조업,1402
4월,12시,자동차 및 트레일러 제조업,1225
4월,12시,기타 운송장비 제조업,1361
4월,12시,가구 제조업,1373
4월,12시,기타 제품 제조업,1433
4월,12시,전기/ 가스/ 증기 및 공기조절 공급업,1032
4월,12시,수도사업,1008
4월,12시,하수/ 폐수 및 분뇨 처리업,1021
4월,12시,폐기물 수집운반/ 처리 및 원료재생업,1318
4월,12시,환경 정화 및 복원업,1175
4월,12시,종합 건설업,1208
4월,12시,전문직별 공사업,1214
4월,12시,자동차 및 부품 판매업,1619
4월,12시,도매 및 상품중개업,1334
4월,12시,소매업; 자동차 제외,1388
4월,12시,육상운송 및 파이프라인 운송업,1142
4월,12시,수상 운송업,1263
4월,12시,항공 운송업,1344
4월,12시,창고 및 운송관련 서비스업,1207
4월,12시,숙박업,1019
4월,12시,음식점 및 주점업,1251
4월,12시,출판업,1097
4월,12시,영상/ 오디오 기록물 제작 및 배급업,1210
4월,12시,방송업,1106
4월,12시,통신업,1061
4월,12시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1069
4월,12시,정보서비스업,1067
4월,12시,금융업,1376
4월,12시,보험 및 연금업,1381
4월,12시,금융 및 보험 관련 서비스업,1313
4월,12시,부동산업,1339
4월,12시,연구개발업,1164
4월,12시,전문서비스업,1300
4월,12시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1248
4월,12시,기타 전문/ 과학 및 기술 서비스업,1294
4월,12시,사업시설 관리 및 조경 서비스업,1308
4월,12시,사업지원 서비스업,1283
4월,12시,임대업;부동산 제외,1397
4월,12시,공공행정/ 국방 및 사회보장 행정,1201
4월,12시,교육 서비스업,1533
4월,12시,보건업,1255
4월,12시,사회복지 서비스업,996
4월,12시,창작/ 예술 및 여가관련 서비스업,1287
4월,12시,스포츠 및 오락관련 서비스업,1122
4월,12시,협회 및 단체,1114
4월,12시,개인 및 소비용품 수리업,1833
4월,12시,기타 개인 서비스업,1252
4월,12시,가구내 고용활동,1510
4월,12시,국제 및 외국기관,1088
4월,13시,농업,842
4월,13시,임업,1031
4월,13시,어업,996
4월,13시,석탄/ 원유 및 천연가스 광업,1262
4월,13시,금속 광업,972
4월,13시,비금속광물 광업;연료용 제외,830
4월,13시,광업 지원 서비스업,1035
4월,13시,식료품 제조업,1194
4월,13시,음료 제조업,1047
4월,13시,담배 제조업,1055
4월,13시,섬유제품 제조업; 의복제외,1100
4월,13시,의복/ 의복액세서리 및 모피제품 제조업,1389
4월,13시,가죽/ 가방 및 신발 제조업,1233
4월,13시,목재 및 나무제품 제조업;가구제외,1028
4월,13시,펄프/ 종이 및 종이제품 제조업,1006
4월,13시,인쇄 및 기록매체 복제업,1202
4월,13시,코크스/ 연탄 및 석유정제품 제조업,998
4월,13시,화학물질 및 화학제품 제조업;의약품 제외,1037
4월,13시,의료용 물질 및 의약품 제조업,1192
4월,13시,고무제품 및 플라스틱제품 제조업,1118
4월,13시,비금속 광물제품 제조업,1048
4월,13시,1차 금속 제조업,867
4월,13시,금속가공제품 제조업;기계 및 가구 제외,1094
4월,13시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1025
4월,13시,의료/ 정밀/ 광학기기 및 시계 제조업,998
4월,13시,전기장비 제조업,1067
4월,13시,기타 기계 및 장비 제조업,1166
4월,13시,자동차 및 트레일러 제조업,1105
4월,13시,기타 운송장비 제조업,940
4월,13시,가구 제조업,1142
4월,13시,기타 제품 제조업,1187
