지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%)
168,여수,2022-08-27 4:00,22.3,,1.9,74
168,여수,2022-08-27 5:00,22.5,,3,74
168,여수,2022-08-27 6:00,22.1,,0.9,76
168,여수,2022-08-27 7:00,22.2,,1.5,78
168,여수,2022-08-27 8:00,22.5,,1.4,79
168,여수,2022-08-27 9:00,22.9,,0.8,77
168,여수,2022-08-27 10:00,24,,2.6,75
168,여수,2022-08-27 11:00,25.2,,1.4,70
168,여수,2022-08-27 12:00,26.5,,1.8,67
168,여수,2022-08-27 13:00,28,,3.8,54
168,여수,2022-08-27 14:00,28.4,,5.2,49
168,여수,2022-08-27 15:00,28.6,,4.8,44
168,여수,2022-08-27 16:00,28,,4.8,42
168,여수,2022-08-27 17:00,27.2,,4.8,42
168,여수,2022-08-27 18:00,26.3,,5.9,35
168,여수,2022-08-27 19:00,24.4,,4.8,40
168,여수,2022-08-27 20:00,23.4,,5,46
168,여수,2022-08-27 21:00,22.7,,5.5,51
168,여수,2022-08-27 22:00,22.1,,4.1,53
168,여수,2022-08-27 23:00,21.3,,2.3,56
168,여수,2022-08-28 0:00,20.7,,2.3,59
168,여수,2022-08-28 1:00,21.3,,2.6,50
168,여수,2022-08-28 2:00,21.7,,5.4,48
168,여수,2022-08-28 3:00,21.5,,5.2,49
168,여수,2022-08-28 4:00,21,,4.6,52
168,여수,2022-08-28 5:00,20.8,,5,54
168,여수,2022-08-28 6:00,20.5,,6.5,61
168,여수,2022-08-28 7:00,20.7,,5.6,58
168,여수,2022-08-28 8:00,20.6,,7,61
168,여수,2022-08-28 9:00,21.2,,6.4,62
168,여수,2022-08-28 10:00,22.5,,5.5,60
168,여수,2022-08-28 11:00,23.2,,6.1,54
168,여수,2022-08-28 12:00,23.9,,5.8,56
168,여수,2022-08-28 13:00,24.7,,4.9,53
168,여수,2022-08-28 14:00,25,,4.2,55
168,여수,2022-08-28 15:00,25.3,,2.9,55
168,여수,2022-08-28 16:00,25.1,,2.6,56
168,여수,2022-08-28 17:00,24.9,,2.8,57
168,여수,2022-08-28 18:00,24.2,,3.3,63
168,여수,2022-08-28 19:00,23.4,,1,63
168,여수,2022-08-28 20:00,23.1,,1,65
168,여수,2022-08-28 21:00,22.7,,1.7,73
168,여수,2022-08-28 22:00,22.6,,3.2,69
168,여수,2022-08-28 23:00,22.7,,4.6,65
168,여수,2022-08-29 0:00,22.3,,5.4,64
168,여수,2022-08-29 1:00,22.1,,5.5,65
168,여수,2022-08-29 2:00,21.6,,5.5,69
168,여수,2022-08-29 3:00,21.3,,5.9,68
168,여수,2022-08-29 4:00,21,,4.6,68
168,여수,2022-08-29 5:00,21,,4.5,68
168,여수,2022-08-29 6:00,20.9,,4.3,69
168,여수,2022-08-29 7:00,21,,4.8,69
168,여수,2022-08-29 8:00,21.9,,5.6,67
168,여수,2022-08-29 9:00,22.3,,6,67
168,여수,2022-08-29 10:00,23,,5.8,65
168,여수,2022-08-29 11:00,24.4,,5.2,62
168,여수,2022-08-29 12:00,25.3,,4.7,61
168,여수,2022-08-29 13:00,25,,6.3,63
168,여수,2022-08-29 14:00,24.8,,6.3,64
168,여수,2022-08-29 15:00,24.8,,5.7,65
168,여수,2022-08-29 16:00,25.1,,5.9,66
168,여수,2022-08-29 17:00,24.5,,5.6,70
168,여수,2022-08-29 18:00,24.2,,6.2,71
168,여수,2022-08-29 19:00,23.6,,4.6,73
168,여수,2022-08-29 20:00,23.3,,6,74
168,여수,2022-08-29 21:00,23.1,,5.1,76
168,여수,2022-08-29 22:00,23,,6.1,76
168,여수,2022-08-29 23:00,22.8,,5.6,78
168,여수,2022-08-30 0:00,22.6,,6.1,79
168,여수,2022-08-30 1:00,22.5,,4.4,79
168,여수,2022-08-30 2:00,22.3,,5.9,80
168,여수,2022-08-30 3:00,22.2,,6.2,81
168,여수,2022-08-30 4:00,22.2,,5.5,83
168,여수,2022-08-30 5:00,22.1,,6.2,83
168,여수,2022-08-30 6:00,22.1,,3.2,84
168,여수,2022-08-30 7:00,22,,5.9,86
168,여수,2022-08-30 8:00,22.3,,6,83
168,여수,2022-08-30 9:00,21.9,0.2,4.3,89
168,여수,2022-08-30 10:00,21.6,7,3.6,93
168,여수,2022-08-30 11:00,22.2,0,5.7,90
168,여수,2022-08-30 12:00,22,0.6,3.7,93
168,여수,2022-08-30 13:00,22.6,0.3,3.8,92
168,여수,2022-08-30 14:00,21.6,7.4,6.1,95
168,여수,2022-08-30 15:00,21.9,5.5,5.6,95
168,여수,2022-08-30 16:00,21.8,0,6.7,95
168,여수,2022-08-30 17:00,22.3,,5.6,92
168,여수,2022-08-30 18:00,22.3,,5.3,92
168,여수,2022-08-30 19:00,22.1,0.1,5.5,93
